nome,texto,data_post,palavra_chave,is_palavrao,cidade,sentiment,id_ref
@AdrianinYmnk,"É isso ai 
@tarcisiogdf
 o estado de São Paulo não é casa da mãe Joana para esquerdista fazer baderna parabéns a polícia sarrafo neles...",2024-11-05 12:06:03,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25283
@_PazeDireita,"Essa ilação a qual você atribui ao atual governador do estado de São Paulo, é cínica e de má fé. Dado que a obrigação das polícias e da segurança pública é manter a ordem e o bem está coletivo.",2024-11-05 12:03:47,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25284
@josefer8718646,"Polícia Militar de São Paulo,abusa e espanca estudantes que, por lei ,podem manifestar repúdio ao tráfico de privatizações irregulares do governo.Fascismo.",2024-11-05 12:02:58,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25285
@_PazeDireita,"Essa ilação a qual você atribui ao atual governador do estado de São Paulo, é cínica e de má fé. Dado que a obrigação das polícias e da segurança pública é manter a ordem e o bem está coletivo.",2024-11-05 12:03:47,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25420
@josefer8718646,"Polícia Militar de São Paulo,abusa e espanca estudantes que, por lei ,podem manifestar repúdio ao tráfico de privatizações irregulares do governo.Fascismo.",2024-11-05 12:02:58,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25421
@doxa_socrates,"Seja bem vindo! Dica para seguranca, nunca ande sozinho (algum nativo de sao paulo) pelo centro ou periferias. Se souber onde ir, não andar sozinho, então não terá problemas.  Tem muita coisas legais e boas.",2024-11-05 11:59:15,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25422
@Midia_News,"VÍDEO

Porteiro é agredido em tentativa de assalto a prédio em Higienópolis, em São Paulo; veja",2024-11-05 11:57:48,assalto,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25423
@LuizMartin61151,"Tem que sentar a borracha em vagabundos de esquerda, vagabundos de esquerda não, estuda, não trabalha, não produz, lixos de esquerda gosta de badernas, do atraso, parabéns, para a polícia, São Paulo, é terra de trabalhos e não de fumadores de Maconha.",2024-11-05 11:57:14,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25424
@BandJornalismo,"A polícia procura os assassinos do policial aposentado Fabio Vieira, de 43 anos, encontrado carbonizado dentro de um carro, junto com outra pessoa ainda não identificada, no interior de São Paulo",2024-11-05 11:51:46,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25425
@PMESP,"Força Tática apreende 13 kg de drogas na zona norte
Confira: https://x.gd/JnnSQ",2024-11-05 11:41:00,,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25426
@Alexand50888673,"Mas boulos não judicializou em São Paulo? É crime? Hahaha 
@GloboNews
  tá uma vergonha!",2024-11-05 11:29:27,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25427
@ruafpaulo,"Num país uma pessoa que se defende de ser assaltado é condenado. Um policia que tem que usar a força para salvar ele ou outrem é condenado. Num país em que os políticos são corruptos e protegidos pela justiça, estão a espera de que? Qualquer dia os donos da casa a que pagam o van",2024-11-05 11:27:50,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25428
@nenemapururuca,"""Uma vergonha para a torcida do Corinthians? Até dá pra dizer que sim, mas, com certeza, uma vergonha muito maior para a Polícia Militar do Estado de São Paulo.

Os caras não conseguem fazer uma revista bem feita""",2024-11-05 11:10:15,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25429
@diretoreliasjr,Ocorrência pela zona norte de São Paulo moto produto de roubo e os policiais da RPM teve trabalho pra de ter mala - diretor Elias Junior,2024-11-05 11:09:32,roubo,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25430
@ZoaCaradeTrouxa,Parabéns a polícia de São Paulo!,2024-11-05 11:05:15,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25431
@spsobretrilhos,"Segurar as portas causa atraso na circulação dos trens!

Por favor liberem as portas do trem para que todos possam seguir viagem com segurança e sem atraso.

Anuncio válido para CPTM, METRÔ, VIA MOBILIDADE, VIA QUATRO, BUSÃO",2024-11-05 10:59:32,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25432
@TiaoImoveisIII,"Não querem porque vai atrapalhar os negócios deles. Aqui em Brasília o crime organizado, inundou as ruas de painéis, roubou o mané Garrincha, a rodoviária, em Goiás, a PM, recriou o esquadrão da morte, em são Paulo, são sócios do governador, já administram cemitério e escolas.",2024-11-05 10:40:47,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25540
@igesporte,A Polícia Civil de São Paulo já abriu uma investigação sobre o caso #PortaliG,2024-11-05 10:38:36,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25541
@_ogandolfo,fala isso pros SUV da Policia Militar na cidade de São Paulo kkkkk,2024-11-05 10:34:44,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25542
@PauloDi63402645,"Esses togados só são simpáticos com traficantes e corruptos, mais nada.
Fora ladrão!
Morte à corrupção!",2024-11-05 10:31:38,ladrao,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25543
@BlogdoSaoPaulo,"OFF: Bruno Henrique do Flamengo é investigado por apostas em cartões pela Polícia Federal; parentes apostaram alto https://saopaulo.blog/2024/11/05/off-bruno-henrique-do-flamengo-e-investigado-por-apostas-em-cartoes-pela-policia-federal-parentes-apostaram-alto/… via 
@blogdosaopaulo",2024-11-05 10:22:44,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25544
@by_vanderlei,A folha de São Paulo odeia a polícia...,2024-11-05 10:16:24,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25545
@FZefele,30 ANOS A DIREITA NO PODER DE SÃO PAULO ACABARAM COM A NOSSA POLICIA ..  A ROTA NINGUEM MAIS RESPEITA .. DELEGACIA DE POLICIA NÃO SERVE PRA NADA HOJE EM DIA.   #bdsp,2024-11-05 09:48:39,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25546
@Costa1Sandra,"parabena Polícia Militar de São Paulo que não permitiu que vagabundos fizessem arruaça , PARABÉNS 
@tarcisiogdf",2024-11-05 09:47:17,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25547
@Observadorblind,"As torcidas organizadas são problema em qualquer estado mas o torcedor comum só é tratado bem aqui no RJ, a prova disso é que nos clássicos, no setor leste e oeste é torcida mista, em São Paulo a polícia faz tudo pra acontecer uma desgraça.",2024-11-05 09:39:38,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25548
@MiguelRegiSilva,"Deixa vê se entendi. Desviaram a droga, venderam a droga . E estão livres,  e isso. Assim é bom de mais. Bandido bim e bandido da civil de São Paulo.",2024-11-05 09:34:55,bandido,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25549
@Paulo_HRNA,"Se tá de sacanagem?
Hahaha...

Esperando o comercial do 
@MTurismo
  e 
@EmbraturBrasil
 incentivando o translado de traficantes.

Slogan: ""Trafique com conforto, Trafique pelo Brasil""

E são esses caras que quererm centralizar a segurança pública, no Ministério da Justiça.",2024-11-05 08:07:45,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25550
@BenGreenbergNYC,"Participe do Oracle Tech Day em São Paulo e descubra as mais recentes inovações em segurança, multicloud e IA que podem capacitar sua empresa. Conecte-se com especialistas da indústria e expanda seu conhecimento. Inscreva-se agora! https://social.ora.cl/6006qAsCO",2024-11-05 08:00:45,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25551
@Paulo_HRNA,"Trump é contra o inigrante ILEGAL, seus pau no ku.
O legalizado não quer ver seu compatriota trabalhando para o Cartel. 
Mas vocês não entendem isso, pois  são ""bandilotras"", romantizam o crime.",2024-11-05 07:59:57,crime,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25552
@SoniaBellomo1,"Eu trabalhava na consolação, em São Paulo, vi qdo o corpo dele passou, meu chefe nos dispensou e desci a pé até lá, aquele monte de cavalaria da polícia, nunca vou me esquecer daquilo. Eu passei três vezes dentro do velório dele. Foi uma experiência traumatizante",2024-11-05 07:08:59,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25553
@PLATON2512,Parabéns Governador Tarcísio de Freitas e Parabéns a Polícia Militar de São Paulo,2024-11-05 06:29:53,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25554
@FabilioA,"Eles falam de boca  cheia desse assassinato da nossa torcida pelo sinalizador, mas a torcida deles matou um jovem de 16 anos a pauladas na naquela final da base contra o São Paulo.",2024-11-05 06:29:34,assassinato,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25555
@PLATON2512,Parabéns Governador Tarcísio de Freitas e Parabéns a Polícia Militar de São Paulo,2024-11-05 05:11:00,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25556
@PLATON2512,Parabéns Governador Tarcísio de Freitas e Parabéns a Polícia Militar de São Paulo,2024-11-05 05:10:31,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25557
@GeraldoluizMad2,"Polícia covarde, tem enfrentar vagabundo como esse governador de São Paulo.",2024-11-05 04:18:35,policia,True,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25558
@Omarcioos,"Nem ler direito eu cresci em Carapicuíba em uma cidade na região metropolitana de São Paulo, só favela mano os cara usava droga dentro da escola o tráfico, mandava mais que a polícia, você acha que isso é sinal de algo que  está dando certo ?",2024-11-05 04:13:31,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25559
@Fernand83568011,"Tudo terroristas e golpistas 
Tá certo a polícia militar 
Aqui em São Paulo, fascista não se cria, mostramos tirando Boulos daqui",2024-11-05 04:11:14,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25560
@ligia_turdo,"Pode pesquisar mais, Mauê. Foi uma morte horrorosa, cometida por criminosos. Espero que a pena seja exemplar. Acho que por enquanto, a polícia de São Paulo e o ministério público tomaram as medidas assertivas. Mas o rapaz morreu em decorrência do traumatismo, não foi carbonizado",2024-11-05 03:36:13,policia,False,São Paulo,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25561
@CassioLyra_,"No estado de São Paulo eu não consigo entrar em estádio com a minha caixinha de fone de ouvido bluetooth, mas conseguem entrar com sinalizadores e até cabeça de porco. A PM de SP é uma vergonha quanto à segurança dentro dos estádios",2024-11-05 03:32:04,seguranca,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25562
@lillian_faria,"PARABÉNS POLÍCIA DO ESTADO DE SÃO PAULO, VANDALOS TEM QUE SER EDUCADOS",2024-11-05 03:21:10,policia,False,São Paulo,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.961C958D334FA583D42A3DE4114CF85C.e.25563
@Santaportal1,Dois jovens foram presos pela GCM de São Vicente após roubo em Santos,2024-11-05 22:36:04,roubo,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25728
@DomVicenteF,"O rompimento da barragem do Fundão, em Mariana, completa 9 anos. Crime que matou 19 pessoas e jogou 50 milhões de metros cúbicos de rejeitos de mineração no meio ambiente. Que destruição para a bacia do Rio Doce! São justos os acordos dos  governos com as mineradoras criminosas?",2024-11-05 15:11:57,crime,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25729
@atribunasantos," Ranking mostra bairros mais perigosos para andar com seu veículo em São Vicente, litoral de São Paulo; confira

Cidade tem o terceiro maior número de registros de furto e roubo de veículos da Baixada Santista ",2024-11-05 12:31:45,furto,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25730
@VicenteRocha54,"Em esportes perder, ganhar faz parte e brincadeiras são válidas, porém, um animal de abate, sacrificado, com a cabeça apenas para escárnio, enquanto uma parte na miséria, passando fome é lamentavel e maior bizarrice da segurança do evento, será que permitiu ou não fez revista?",2024-11-05 06:34:19,seguranca,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25731
@eptvoficial,"GENTE, VOCÊS VIRAM ISSO?? | Um grupo de quatro pessoas furtou ao menos 60 garrafas de azeite de dois supermercados de Campinas. Câmeras de segurança flagraram a ação em um deles, localizado no Jardim São Vicente. Acesse o g1 Campinas e veja mais detalhes!
#JornalismoEPTV",2024-11-04 12:41:00,seguranca,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25845
@batatamarape,"O cara e vereador de São Vicente e envolvido com o crime, eu não sou besta de falar.
Um dia talvez venha à tona a informação completa",2024-11-02 19:28:05,crime,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25846
@MVicente4499,"A habitação pública segue os regulamentos do município, se o regulamento não é cumprido, pelo agregado, devem ser despejados e dar lugar a outros. As listas para acesso à habitação são grandes. Quanto ao crime isso é outra coisa.",2024-11-02 18:00:53,crime,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25847
@vicentepsj,"Moro em Goiás há mais de um ano, em Goiânia. Aqui a sensação de onde moro é de muita segurança, mas todos que conheço falam que no interior não é assim e que em Goiânia é somente na nossa bolha, os bairros periféricos são como todas as cidades brasileiras.",2024-11-02 14:22:42,seguranca,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25848
@VSSALVIANOBR,"Interessante, a Rússia, China eo Irã, armam a Venezuela enquanto isso lá na sala de justiça, portadores de estilingues e bolinhas de gude, são presos e acusados de golpe de estado. 
Isso só pode acontecer, na República das Bananas.",2024-10-31 15:17:10,golpe,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25849
@mataourgentebot," Em um assalto relâmpago, ladrões furtaram uma caminhonete Hilux em apenas 40 minutos nas proximidades do Lar São Vicente de Paulo! A Polícia está em alerta e pede ajuda da população para encontrar o veículo. #FiqueAtento #SegurançaPública",2024-10-31 10:00:44,assalto,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25850
@VSSALVIANOBR,"Interessante, acho que estamos voltando para a pedra lancada, houve tempo golpe era dado canhões, agora são usados estilingues, porrete e, vai chegar a vez da catapulta.",2024-10-31 00:35:02,golpe,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25851
@Santaportal1,"NO MÉXICO 70  De acordo com a Secretaria de Segurança Pública (SSP) do Estado de São Paulo, a vítima relatou que pegou um passageiro na Capital para levá-lo até São Vicente.

https://bityl.co/SZfC",2024-10-30 18:08:59,seguranca,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25852
@VicenteCavalc10,"Verdade e compensação de um partido e suas raízes profunda nos tribunais , os condenados por coincidência são do governo atual , por alguns poucos anos , em congelados até a volta  do gestor e comunista e chefe de uma organização com raízes profunda no crime  como os desconden",2024-10-30 15:18:28,crime,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25853
@boqnews,"#Segurança Droga estava em um veículo abordado na Avenida Marginal, em São Vicente",2024-10-29 16:20:00,seguranca,False,São Vicente,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25854
@Metropoles," Pediatra é acusado de atacar pai de paciente com arma de choque

Homem alega à polícia que foi agredido por um médico pediatra com arma de choque enquanto levava o filho a um hospital de São Vicente (SP)

Leia: https://curt.link/eVfJZ",2024-10-29 14:49:38,policia,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25855
@marcosb56566077,Confira o ranking das cidades com mais roubos e furtos de veículos no litoral de São Paulo  https://atribuna.com.br/cidades/confira-o-ranking-das-cidades-com-mais-roubos-e-furtos-de-veiculos-no-litoral-de-s-o-paulo-1.439348… #Furto #Roubos de Veículos #Litoral de São Paulo #Baixada Santista #Assaltos #São Vicente #Santos #praia grande #Baixada Santista,2024-10-29 12:31:24,furto,False,São Vicente,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.683C9F5968175B4C00CE0126A3638C98.e.25856
